molfrac,T
0.9033,318.15
0.8991,323.15
0.1009,323.15
0.7999,323.15
0.2001,323.15
0.7002,323.15
0.2998,323.15
0.6004,323.15
0.3996,323.15
0.4995,323.15
0.5005,323.15
0.4064,323.15
0.5936,323.15
0.3022,323.15
0.6978,323.15
0.6492,298.15
0.3508,298.15
0.6143,298.15
0.3857,298.15
0.5771,298.15
0.4229,298.15
0.9631,273.1
0.0369,273.1
0.9112,273.1
0.0888,273.1
0.8622,273.1
0.1378,273.1
0.7874,273.1
0.2126,273.1
0.7641,273.1
0.2359,273.1
0.6821,273.1
0.3179,273.1
0.516,273.1
0.484,273.1
0.3268,273.1
0.6732,273.1
0.9382,298.15
0.0618,298.15
0.8703,298.15
0.1297,298.15
0.7937,298.15
0.2063,298.15
0.7256,298.15
0.2744,298.15
0.6491,298.15
0.3509,298.15
0.4841,298.15
0.5159,298.15
0.4169,298.15
0.5831,298.15
0.3021,298.15
0.6979,298.15
0.9382,318.15
0.0618,318.15
0.8703,318.15
0.1297,318.15
0.7937,318.15
0.2063,318.15
0.7256,318.15
0.2744,318.15
0.6491,318.15
0.3509,318.15
0.4841,318.15
0.5159,318.15
0.4169,318.15
0.5831,318.15
0.3021,318.15
0.6979,318.15
0.1873,318.15
0.8127,318.15
0.0957,318.15
0.9043,318.15
0.048,318.15
0.952,318.15
0.8998,293.15
0.1002,293.15
0.7983,293.15
0.2017,293.15
0.6976,293.15
0.3024,293.15
0.5967,293.15
0.4033,293.15
0.4984,293.15
0.5016,293.15
0.4,293.15
0.6,293.15
0.3001,293.15
0.6999,293.15
0.201,293.15
0.799,293.15
0.1004,293.15
0.8996,293.15
0.8998,298.15
0.1002,298.15
0.7983,298.15
0.2017,298.15
0.6976,298.15
0.3024,298.15
0.5967,298.15
0.4033,298.15
0.4984,298.15
0.5016,298.15
0.4,298.15
0.6,298.15
0.3001,298.15
0.6999,298.15
0.201,298.15
0.799,298.15
0.1004,298.15
0.8996,298.15
0.8998,303.15
0.1002,303.15
0.7983,303.15
0.2017,303.15
0.6976,303.15
0.3024,303.15
0.5967,303.15
0.4033,303.15
0.4984,303.15
0.5016,303.15
0.4,303.15
0.6,303.15
0.3001,303.15
0.6999,303.15
0.201,303.15
0.799,303.15
0.1004,303.15
0.8996,303.15
0.8998,308.15
0.1002,308.15
0.7983,308.15
0.2017,308.15
0.6976,308.15
0.3024,308.15
0.5967,308.15
0.4033,308.15
0.4984,308.15
0.5016,308.15
0.4,308.15
0.6,308.15
0.3001,308.15
0.6999,308.15
0.201,308.15
0.799,308.15
0.1004,308.15
0.8996,308.15
0.8998,313.15
0.1002,313.15
0.7983,313.15
0.2017,313.15
0.6976,313.15
0.3024,313.15
0.5967,313.15
0.4033,313.15
0.4984,313.15
0.5016,313.15
0.4,313.15
0.6,313.15
0.3001,313.15
0.6999,313.15
0.201,313.15
0.799,313.15
0.1004,313.15
0.8996,313.15
0.8998,318.15
0.1002,318.15
0.7983,318.15
0.2017,318.15
0.6976,318.15
0.3024,318.15
0.5967,318.15
0.4033,318.15
0.4984,318.15
0.5016,318.15
0.4,318.15
0.6,318.15
0.3001,318.15
0.6999,318.15
0.201,318.15
0.799,318.15
0.1004,318.15
0.8996,318.15
0.8998,323.15
0.1002,323.15
0.7983,323.15
0.2017,323.15
0.6976,323.15
0.3024,323.15
0.5967,323.15
0.4033,323.15
0.4984,323.15
0.5016,323.15
0.4,323.15
0.6,323.15
0.3001,323.15
0.6999,323.15
0.201,323.15
0.799,323.15
0.1004,323.15
0.8996,323.15
0.3254,283.148
0.6746,283.148
0.1745,283.148
0.8255,283.148
0.7461,288.147
0.2539,288.147
0.4959,288.147
0.5041,288.147
0.3254,288.147
0.6746,288.147
0.1745,288.147
0.8255,288.147
0.7464,298.184
0.2536,298.184
0.4963,298.184
0.5037,298.184
0.3257,298.184
0.6743,298.184
0.1747,298.184
0.8253,298.184
0.7467,313.22
0.2533,313.22
0.4966,313.22
0.5034,313.22
0.3259,313.22
0.6741,313.22
0.1748,313.22
0.8252,313.22
0.7473,333.344
0.2527,333.344
0.4973,333.344
0.5027,333.344
0.3265,333.344
0.6735,333.344
0.1751,333.344
0.8249,333.344
0.7482,353.269
0.2518,353.269
0.4984,353.269
0.5016,353.269
0.3274,353.269
0.6726,353.269
0.1757,353.269
0.8243,353.269
0.7497,373.254
0.2503,373.254
0.5001,373.254
0.4999,373.254
0.3287,373.254
0.6713,373.254
0.1764,373.254
0.8236,373.254
0.7518,393.17
0.2482,393.17
0.5025,393.17
0.4975,393.17
0.3306,393.17
0.6694,393.17
0.1776,393.17
0.8224,393.17
0.7461,283.148
0.2539,283.148
0.4959,283.148
0.5041,283.148
0.04472,298.144
0.95528,298.144
0.09184,298.144
0.90816,298.144
0.17152,298.144
0.82848,298.144
0.2954,298.144
0.7046,298.144
0.40878,298.144
0.59122,298.144
0.49074,298.144
0.50926,298.144
0.58551,298.144
0.41449,298.144
0.73898,298.144
0.26102,298.144
0.92796,298.144
0.07204,298.144
0.8998,303.15
0.1002,303.15
0.8998,308.15
0.1002,308.15
0.8998,313.15
0.1002,313.15
0.8998,318.15
0.1002,318.15
0.8998,323.15
0.1002,323.15
0.7998,303.15
0.2002,303.15
0.7998,308.15
0.2002,308.15
0.7998,313.15
0.2002,313.15
0.7998,318.15
0.2002,318.15
0.7998,323.15
0.2002,323.15
0.7004,303.15
0.2996,303.15
0.7004,308.15
0.2996,308.15
0.7004,313.15
0.2996,313.15
0.7004,318.15
0.2996,318.15
0.7004,323.15
0.2996,323.15
0.5997,303.15
0.4003,303.15
0.5997,308.15
0.4003,308.15
0.5997,313.15
0.4003,313.15
0.5997,318.15
0.4003,318.15
0.5997,323.15
0.4003,323.15
0.4994,303.15
0.5006,303.15
0.4994,308.15
0.5006,308.15
0.4994,313.15
0.5006,313.15
0.4994,318.15
0.5006,318.15
0.4994,323.15
0.5006,323.15
0.4002,303.15
0.5998,303.15
0.4002,308.15
0.5998,308.15
0.4002,313.15
0.5998,313.15
0.4002,318.15
0.5998,318.15
0.4002,323.15
0.5998,323.15
0.3,303.15
0.7,303.15
0.3,308.15
0.7,308.15
0.3,313.15
0.7,313.15
0.3,318.15
0.7,318.15
0.3,323.15
0.7,323.15
0.201,303.15
0.799,303.15
0.201,308.15
0.799,308.15
0.201,313.15
0.799,313.15
0.201,318.15
0.799,318.15
0.201,323.15
0.799,323.15
0.1501,303.15
0.8499,303.15
0.1501,308.15
0.8499,308.15
0.1501,313.15
0.8499,313.15
0.1501,318.15
0.8499,318.15
0.1501,323.15
0.8499,323.15
0.1,303.15
0.9,303.15
0.1,308.15
0.9,308.15
0.1,313.15
0.9,313.15
0.1,318.15
0.9,318.15
0.1,323.15
0.9,323.15
0.0765,303.15
0.9235,303.15
0.0765,308.15
0.9235,308.15
0.0765,313.15
0.9235,313.15
0.0765,318.15
0.9235,318.15
0.0765,323.15
0.9235,323.15
0.0501,303.15
0.9499,303.15
0.0501,308.15
0.9499,308.15
0.0501,313.15
0.9499,313.15
0.0501,318.15
0.9499,318.15
0.0501,323.15
0.9499,323.15
0.9411,298.15
0.0589,298.15
0.8835,298.15
0.1165,298.15
0.795,298.15
0.205,298.15
0.7208,298.15
0.2792,298.15
0.6629,298.15
0.3371,298.15
0.5919,298.15
0.4081,298.15
0.5338,298.15
0.4662,298.15
0.4874,298.15
0.5126,298.15
0.3874,298.15
0.6126,298.15
0.3385,298.15
0.6615,298.15
0.2931,298.15
0.7069,298.15
0.2145,298.15
0.7855,298.15
0.1385,298.15
0.8615,298.15
0.0477,298.15
0.9523,298.15
0.9519,293.15
0.0481,293.15
0.9026,293.15
0.0974,293.15
0.8016,293.15
0.1984,293.15
0.711,293.15
0.289,293.15
0.6036,293.15
0.3964,293.15
0.5077,293.15
0.4923,293.15
0.4069,293.15
0.5931,293.15
0.3078,293.15
0.6922,293.15
0.2013,293.15
0.7987,293.15
0.1012,293.15
0.8988,293.15
0.0505,293.15
0.9495,293.15
0.9519,298.15
0.0481,298.15
0.9026,298.15
0.0974,298.15
0.8016,298.15
0.1984,298.15
0.711,298.15
0.289,298.15
0.6036,298.15
0.3964,298.15
0.5077,298.15
0.4923,298.15
0.4069,298.15
0.5931,298.15
0.3078,298.15
0.6922,298.15
0.2013,298.15
0.7987,298.15
0.1012,298.15
0.8988,298.15
0.0505,298.15
0.9495,298.15
0.9519,303.15
0.0481,303.15
0.9026,303.15
0.0974,303.15
0.8016,303.15
0.1984,303.15
0.711,303.15
0.289,303.15
0.6036,303.15
0.3964,303.15
0.5077,303.15
0.4923,303.15
0.4069,303.15
0.5931,303.15
0.3078,303.15
0.6922,303.15
0.2013,303.15
0.7987,303.15
0.1012,303.15
0.8988,303.15
0.0505,303.15
0.9495,303.15
0.8732,298.144
0.1268,298.144
0.7592,298.144
0.2408,298.144
0.663,298.144
0.337,298.144
0.569,298.144
0.431,298.144
0.4934,298.144
0.5066,298.144
0.4212,298.144
0.5788,298.144
0.356,298.144
0.644,298.144
0.243,298.144
0.757,298.144
0.1472,298.144
0.8528,298.144
0.8358,303.143
0.1642,303.143
0.7591,303.143
0.2409,303.143
0.6838,303.143
0.3162,303.143
0.6056,303.143
0.3944,303.143
0.5004,303.143
0.4996,303.143
0.4104,303.143
0.5896,303.143
0.3304,303.143
0.6696,303.143
0.2342,303.143
0.7658,303.143
0.1153,303.143
0.8847,303.143
0.0955,303.143
0.9045,303.143
0.9028,298.15
0.0972,298.15
0.8049,298.15
0.1951,298.15
0.7061,298.15
0.2939,298.15
0.6089,298.15
0.3911,298.15
0.5099,298.15
0.4901,298.15
0.4066,298.15
0.5934,298.15
0.3021,298.15
0.6979,298.15
0.2033,298.15
0.7967,298.15
0.1395,298.15
0.8605,298.15
0.9028,303.15
0.0972,303.15
0.8049,303.15
0.1951,303.15
0.7061,303.15
0.2939,303.15
0.6089,303.15
0.3911,303.15
0.5099,303.15
0.4901,303.15
0.4066,303.15
0.5934,303.15
0.3021,303.15
0.6979,303.15
0.2033,303.15
0.7967,303.15
0.1395,303.15
0.8605,303.15
0.9028,308.15
0.0972,308.15
0.8049,308.15
0.1951,308.15
0.7061,308.15
0.2939,308.15
0.6089,308.15
0.3911,308.15
0.5099,308.15
0.4901,308.15
0.4066,308.15
0.5934,308.15
0.3021,308.15
0.6979,308.15
0.2033,308.15
0.7967,308.15
0.1395,308.15
0.8605,308.15
0.2531,308.15
0.7469,308.15
0.2946,308.15
0.7054,308.15
0.341,308.15
0.659,308.15
0.3823,308.15
0.6177,308.15
0.4247,308.15
0.5753,308.15
0.4738,308.15
0.5262,308.15
0.5182,308.15
0.4818,308.15
0.5728,308.15
0.4272,308.15
0.6245,308.15
0.3755,308.15
0.6742,308.15
0.3258,308.15
0.7274,308.15
0.2726,308.15
0.774,308.15
0.226,308.15
0.8351,308.15
0.1649,308.15
0.9135,308.15
0.0865,308.15
0.0668,318.15
0.9332,318.15
0.0719,318.15
0.9281,318.15
0.112,318.15
0.888,318.15
0.1404,318.15
0.8596,318.15
0.1952,318.15
0.8048,318.15
0.2418,318.15
0.7582,318.15
0.2828,318.15
0.7172,318.15
0.3337,318.15
0.6663,318.15
0.3678,318.15
0.6322,318.15
0.4175,318.15
0.5825,318.15
0.463,318.15
0.537,318.15
0.5158,318.15
0.4842,318.15
0.5624,318.15
0.4376,318.15
0.6149,318.15
0.3851,318.15
0.6664,318.15
0.3336,318.15
0.7241,318.15
0.2759,318.15
0.7767,318.15
0.2233,318.15
0.8373,318.15
0.1627,318.15
0.8921,318.15
0.1079,318.15
0.0374,278.15
0.9626,278.15
0.0683,278.15
0.9317,278.15
0.1858,278.15
0.8142,278.15
0.2307,278.15
0.7693,278.15
0.2723,278.15
0.7277,278.15
0.3201,278.15
0.6799,278.15
0.362,278.15
0.638,278.15
0.4112,278.15
0.5888,278.15
0.4559,278.15
0.5441,278.15
0.5078,278.15
0.4922,278.15
0.5555,278.15
0.4445,278.15
0.609,278.15
0.391,278.15
0.6606,278.15
0.3394,278.15
0.7026,278.15
0.2974,278.15
0.8197,278.15
0.1803,278.15
0.8355,278.15
0.1645,278.15
0.8947,278.15
0.1053,278.15
0.0497,288.15
0.9503,288.15
0.083,288.15
0.917,288.15
0.1242,288.15
0.8758,288.15
0.1626,288.15
0.8374,288.15
0.1886,288.15
0.8114,288.15
0.2348,288.15
0.7652,288.15
0.2758,288.15
0.7242,288.15
0.319,288.15
0.681,288.15
0.3695,288.15
0.6305,288.15
0.415,288.15
0.585,288.15
0.4492,288.15
0.5508,288.15
0.5012,288.15
0.4988,288.15
0.5538,288.15
0.4462,288.15
0.6056,288.15
0.3944,288.15
0.646,288.15
0.354,288.15
0.7102,288.15
0.2898,288.15
0.7652,288.15
0.2348,288.15
0.8123,288.15
0.1877,288.15
0.8675,288.15
0.1325,288.15
0.0356,298.15
0.9644,298.15
0.0736,298.15
0.9264,298.15
0.1081,298.15
0.8919,298.15
0.1549,298.15
0.8451,298.15
0.1926,298.15
0.8074,298.15
0.2388,298.15
0.7612,298.15
0.3669,298.15
0.6331,298.15
0.4093,298.15
0.5907,298.15
0.4513,298.15
0.5487,298.15
0.5041,298.15
0.4959,298.15
0.55,298.15
0.45,298.15
0.6034,298.15
0.3966,298.15
0.6567,298.15
0.3433,298.15
0.7105,298.15
0.2895,298.15
0.7575,298.15
0.2425,298.15
0.8645,298.15
0.1355,298.15
0.9387,298.15
0.0613,298.15
0.0548,308.15
0.9452,308.15
0.0935,308.15
0.9065,308.15
0.1329,308.15
0.8671,308.15
0.1743,308.15
0.8257,308.15
0.216,308.15
0.784,308.15
0.871,303.15
0.129,303.15
0.7544,303.15
0.2456,303.15
0.6414,303.15
0.3586,303.15
0.5345,303.15
0.4655,303.15
0.4328,303.15
0.5672,303.15
0.338,303.15
0.662,303.15
0.2472,303.15
0.7528,303.15
0.1618,303.15
0.8382,303.15
0.0787,303.15
0.9213,303.15
0.871,308.15
0.129,308.15
0.7544,308.15
0.2456,308.15
0.6414,308.15
0.3586,308.15
0.5345,308.15
0.4655,308.15
0.4328,308.15
0.5672,308.15
0.338,308.15
0.662,308.15
0.2472,308.15
0.7528,308.15
0.1618,308.15
0.8382,308.15
0.0787,308.15
0.9213,308.15
0.871,313.15
0.129,313.15
0.7544,313.15
0.2456,313.15
0.6414,313.15
0.3586,313.15
0.5345,313.15
0.4655,313.15
0.4328,313.15
0.5672,313.15
0.338,313.15
0.662,313.15
0.2472,313.15
0.7528,313.15
0.1618,313.15
0.8382,313.15
0.0787,313.15
0.9213,313.15
0.0337,278.15
0.9663,278.15
0.0765,278.15
0.9235,278.15
0.114,278.15
0.886,278.15
0.1648,278.15
0.8352,278.15
0.2061,278.15
0.7939,278.15
0.2551,278.15
0.7449,278.15
0.2985,278.15
0.7015,278.15
0.3487,278.15
0.6513,278.15
0.3882,278.15
0.6118,278.15
0.4367,278.15
0.5633,278.15
0.4829,278.15
0.5171,278.15
0.5413,278.15
0.4587,278.15
0.5881,278.15
0.4119,278.15
0.6407,278.15
0.3593,278.15
0.6885,278.15
0.3115,278.15
0.7445,278.15
0.2555,278.15
0.7929,278.15
0.2071,278.15
0.8759,278.15
0.1241,278.15
0.9402,278.15
0.0598,278.15
0.0399,288.15
0.9601,288.15
0.0856,288.15
0.9144,288.15
0.1309,288.15
0.8691,288.15
0.1716,288.15
0.8284,288.15
0.2187,288.15
0.7813,288.15
0.2644,288.15
0.7356,288.15
0.3038,288.15
0.6962,288.15
0.3498,288.15
0.6502,288.15
0.3994,288.15
0.6006,288.15
0.4472,288.15
0.5528,288.15
0.4888,288.15
0.5112,288.15
0.5356,288.15
0.4644,288.15
0.586,288.15
0.414,288.15
0.6366,288.15
0.3634,288.15
0.6849,288.15
0.3151,288.15
0.7304,288.15
0.2696,288.15
0.7871,288.15
0.2129,288.15
0.8363,288.15
0.1637,288.15
0.9176,288.15
0.0824,288.15
0.0634,298.15
0.9366,298.15
0.1034,298.15
0.8966,298.15
0.1463,298.15
0.8537,298.15
0.1843,298.15
0.8157,298.15
0.2315,298.15
0.7685,298.15
0.2774,298.15
0.7226,298.15
0.3224,298.15
0.6776,298.15
0.4189,298.15
0.5811,298.15
0.4608,298.15
0.5392,298.15
0.5113,298.15
0.4887,298.15
0.5549,298.15
0.4451,298.15
0.6018,298.15
0.3982,298.15
0.6476,298.15
0.3524,298.15
0.6978,298.15
0.3022,298.15
0.7588,298.15
0.2412,298.15
0.8037,298.15
0.1963,298.15
0.8646,298.15
0.1354,298.15
0.9214,298.15
0.0786,298.15
0.2347,308.15
0.7653,308.15
0.2789,308.15
0.7211,308.15
0.3252,308.15
0.6748,308.15
0.3696,308.15
0.6304,308.15
0.4206,308.15
0.5794,308.15
0.4626,308.15
0.5374,308.15
0.5118,308.15
0.4882,308.15
0.5624,308.15
0.4376,308.15
0.5958,308.15
0.4042,308.15
0.6528,308.15
0.3472,308.15
0.7049,308.15
0.2951,308.15
0.756,308.15
0.244,308.15
0.8027,308.15
0.1973,308.15
0.8565,308.15
0.1435,308.15
0.9175,308.15
0.0825,308.15
0.0385,318.15
0.9615,318.15
0.0833,318.15
0.9167,318.15
0.1243,318.15
0.8757,318.15
0.1716,318.15
0.8284,318.15
0.2145,318.15
0.7855,318.15
0.263,318.15
0.737,318.15
0.3062,318.15
0.6938,318.15
0.356,318.15
0.644,318.15
0.4002,318.15
0.5998,318.15
0.4505,318.15
0.5495,318.15
0.4957,318.15
0.5043,318.15
0.5474,318.15
0.4526,318.15
0.5939,318.15
0.4061,318.15
0.6472,318.15
0.3528,318.15
0.6945,318.15
0.3055,318.15
0.7483,318.15
0.2517,318.15
0.7987,318.15
0.2013,318.15
0.8549,318.15
0.1451,318.15
0.9034,318.15
0.0966,318.15
0.6709,303.15
0.3291,303.15
0.5673,303.15
0.4327,303.15
0.468,303.15
0.532,303.15
0.3688,303.15
0.6312,303.15
0.2719,303.15
0.7281,303.15
0.1795,303.15
0.8205,303.15
0.0877,303.15
0.9123,303.15
0.8856,308.15
0.1144,308.15
0.7773,308.15
0.2227,308.15
0.6709,308.15
0.3291,308.15
0.5673,308.15
0.4327,308.15
0.468,308.15
0.532,308.15
0.3688,308.15
0.6312,308.15
0.2719,308.15
0.7281,308.15
0.1795,308.15
0.8205,308.15
0.0877,308.15
0.9123,308.15
0.8856,313.15
0.1144,313.15
0.7773,313.15
0.2227,313.15
0.6709,313.15
0.3291,313.15
0.5673,313.15
0.4327,313.15
0.468,313.15
0.532,313.15
0.3688,313.15
0.6312,313.15
0.2719,313.15
0.7281,313.15
0.1795,313.15
0.8205,313.15
0.0877,313.15
0.9123,313.15
0.0861193,298.136
0.913881,298.136
0.175606,298.136
0.824394,298.136
0.324584,298.136
0.675416,298.136
0.467412,298.136
0.532588,298.136
0.61536,298.136
0.38464,298.136
0.778505,298.136
0.221495,298.136
0.779707,298.136
0.220293,298.136
0.8956,298.15
0.1044,298.15
0.7934,298.15
0.2066,298.15
0.6955,298.15
0.3045,298.15
0.5932,298.15
0.4068,298.15
0.4957,298.15
0.5043,298.15
0.3985,298.15
0.6015,298.15
0.2985,298.15
0.7015,298.15
0.1977,298.15
0.8023,298.15
0.1016,298.15
0.8984,298.15
0.8956,303.15
0.1044,303.15
0.7934,303.15
0.2066,303.15
0.6955,303.15
0.3045,303.15
0.5932,303.15
0.4068,303.15
0.4957,303.15
0.5043,303.15
0.3985,303.15
0.6015,303.15
0.2985,303.15
0.7015,303.15
0.1977,303.15
0.8023,303.15
0.1016,303.15
0.8984,303.15
0.8956,308.15
0.1044,308.15
0.7934,308.15
0.2066,308.15
0.6955,308.15
0.3045,308.15
0.5932,308.15
0.4068,308.15
0.4957,308.15
0.5043,308.15
0.3985,308.15
0.6015,308.15
0.2985,308.15
0.7015,308.15
0.1977,308.15
0.8023,308.15
0.1016,308.15
0.8984,308.15
0.9599,293.15
0.0401,293.15
0.9599,298.15
0.0401,298.15
0.9599,303.15
0.0401,303.15
0.8002,293.15
0.1998,293.15
0.8002,298.15
0.1998,298.15
0.8002,303.15
0.1998,303.15
0.7199,293.15
0.2801,293.15
0.7199,298.15
0.2801,298.15
0.7199,303.15
0.2801,303.15
0.6486,293.15
0.3514,293.15
0.6486,298.15
0.3514,298.15
0.6486,303.15
0.3514,303.15
0.5718,293.15
0.4282,293.15
0.5718,298.15
0.4282,298.15
0.5718,303.15
0.4282,303.15
0.3949,293.15
0.6051,293.15
0.3949,298.15
0.6051,298.15
0.3949,303.15
0.6051,303.15
0.3241,293.15
0.6759,293.15
0.3241,298.15
0.6759,298.15
0.3241,303.15
0.6759,303.15
0.2428,293.15
0.7572,293.15
0.2428,298.15
0.7572,298.15
0.2428,303.15
0.7572,303.15
0.1618,293.15
0.8382,293.15
0.1618,298.15
0.8382,298.15
0.1618,303.15
0.8382,303.15
0.0803,293.15
0.9197,293.15
0.0803,298.15
0.9197,298.15
0.0803,303.15
0.9197,303.15
0.9054,298.15
0.0946,298.15
0.797,298.15
0.203,298.15
0.7015,298.15
0.2985,298.15
0.6044,298.15
0.3956,298.15
0.5045,298.15
0.4955,298.15
0.4055,298.15
0.5945,298.15
0.303,298.15
0.697,298.15
0.2028,298.15
0.7972,298.15
0.1023,298.15
0.8977,298.15
0.9054,303.15
0.0946,303.15
0.797,303.15
0.203,303.15
0.7015,303.15
0.2985,303.15
0.6044,303.15
0.3956,303.15
0.5045,303.15
0.4955,303.15
0.4055,303.15
0.5945,303.15
0.303,303.15
0.697,303.15
0.2028,303.15
0.7972,303.15
0.1023,303.15
0.8977,303.15
0.9054,308.15
0.0946,308.15
0.797,308.15
0.203,308.15
0.7015,308.15
0.2985,308.15
0.6044,308.15
0.3956,308.15
0.5045,308.15
0.4955,308.15
0.4055,308.15
0.5945,308.15
0.303,308.15
0.697,308.15
0.2028,308.15
0.7972,308.15
0.1023,308.15
0.8977,308.15
0.9054,313.15
0.0946,313.15
0.797,313.15
0.203,313.15
0.7015,313.15
0.2985,313.15
0.6044,313.15
0.3956,313.15
0.5045,313.15
0.4955,313.15
0.4055,313.15
0.5945,313.15
0.303,313.15
0.697,313.15
0.2028,313.15
0.7972,313.15
0.1023,313.15
0.8977,313.15
0.9054,318.15
0.0946,318.15
0.797,318.15
0.203,318.15
0.7015,318.15
0.2985,318.15
0.6044,318.15
0.3956,318.15
0.5045,318.15
0.4955,318.15
0.4055,318.15
0.5945,318.15
0.303,318.15
0.697,318.15
0.2028,318.15
0.7972,318.15
0.1023,318.15
0.8977,318.15
0.9299,298.15
0.0701,298.15
0.8887,298.15
0.1113,298.15
0.7994,298.15
0.2006,298.15
0.7331,298.15
0.2669,298.15
0.7045,298.15
0.2955,298.15
0.675,298.15
0.325,298.15
0.6621,298.15
0.3379,298.15
0.6052,298.15
0.3948,298.15
0.5137,298.15
0.4863,298.15
0.3682,298.15
0.6318,298.15
0.3294,298.15
0.6706,298.15
0.2757,298.15
0.7243,298.15
0.2288,298.15
0.7712,298.15
0.1398,298.15
0.8602,298.15
0.0541,298.15
0.9459,298.15
0.9487,293.15
0.0513,293.15
0.9003,293.15
0.0997,293.15
0.7973,293.15
0.2027,293.15
0.6937,293.15
0.3063,293.15
0.6006,293.15
0.3994,293.15
0.4877,293.15
0.5123,293.15
0.3922,293.15
0.6078,293.15
0.2863,293.15
0.7137,293.15
0.1945,293.15
0.8055,293.15
0.0939,293.15
0.9061,293.15
0.0484,293.15
0.9516,293.15
0.9442,298.15
0.0558,298.15
0.904,298.15
0.096,298.15
0.8512,298.15
0.1488,298.15
0.7711,298.15
0.2289,298.15
0.7053,298.15
0.2947,298.15
0.5784,298.15
0.4216,298.15
0.5117,298.15
0.4883,298.15
0.4069,298.15
0.5931,298.15
0.3133,298.15
0.6867,298.15
0.2121,298.15
0.7879,298.15
0.1127,298.15
0.8873,298.15
0.0498,298.15
0.9502,298.15
0.9481,303.15
0.0519,303.15
0.9173,303.15
0.0827,303.15
0.8053,303.15
0.1947,303.15
0.7171,303.15
0.2829,303.15
0.6052,303.15
0.3948,303.15
0.5058,303.15
0.4942,303.15
0.4036,303.15
0.5964,303.15
0.3017,303.15
0.6983,303.15
0.2114,303.15
0.7886,303.15
0.1054,303.15
0.8946,303.15
0.0455,303.15
0.9545,303.15
0.9488,313.15
0.0512,313.15
0.8995,313.15
0.1005,313.15
0.814,313.15
0.186,313.15
0.699,313.15
0.301,313.15
0.5928,313.15
0.4072,313.15
0.4998,313.15
0.5002,313.15
0.3958,313.15
0.6042,313.15
0.291,313.15
0.709,313.15
0.2007,313.15
0.7993,313.15
0.1535,313.15
0.8465,313.15
0.0476,313.15
0.9524,313.15
0.9,303.15
0.1,303.15
0.9,308.15
0.1,308.15
0.9,313.15
0.1,313.15
0.9,318.15
0.1,318.15
0.9,323.15
0.1,323.15
0.9,328.15
0.1,328.15
0.9,333.15
0.1,333.15
0.8,303.15
0.2,303.15
0.8,313.15
0.2,313.15
0.8,318.15
0.2,318.15
0.8,323.15
0.2,323.15
0.8,328.15
0.2,328.15
0.8,308.15
0.2,308.15
0.8,333.15
0.2,333.15
0.6999,308.15
0.3001,308.15
0.6999,313.15
0.3001,313.15
0.6999,303.15
0.3001,303.15
0.6999,318.15
0.3001,318.15
0.6999,323.15
0.3001,323.15
0.6999,328.15
0.3001,328.15
0.6999,333.15
0.3001,333.15
0.6,308.15
0.4,308.15
0.6,318.15
0.4,318.15
0.6,303.15
0.4,303.15
0.6,323.15
0.4,323.15
0.6,313.15
0.4,313.15
0.6,328.15
0.4,328.15
0.6,333.15
0.4,333.15
0.4999,308.15
0.5001,308.15
0.4999,318.15
0.5001,318.15
0.4999,323.15
0.5001,323.15
0.4999,303.15
0.5001,303.15
0.4999,328.15
0.5001,328.15
0.4999,313.15
0.5001,313.15
0.4999,333.15
0.5001,333.15
0.4,308.15
0.6,308.15
0.4,323.15
0.6,323.15
0.4,313.15
0.6,313.15
0.4,318.15
0.6,318.15
0.4,328.15
0.6,328.15
0.4,303.15
0.6,303.15
0.4,333.15
0.6,333.15
0.2998,313.15
0.7002,313.15
0.2998,323.15
0.7002,323.15
0.2998,308.15
0.7002,308.15
0.2998,303.15
0.7002,303.15
0.2998,328.15
0.7002,328.15
0.2998,318.15
0.7002,318.15
0.2998,333.15
0.7002,333.15
0.2002,303.15
0.7998,303.15
0.2002,323.15
0.7998,323.15
0.2002,328.15
0.7998,328.15
0.2002,308.15
0.7998,308.15
0.2002,318.15
0.7998,318.15
0.2002,313.15
0.7998,313.15
0.2002,333.15
0.7998,333.15
0.1001,328.15
0.8999,328.15
0.1001,303.15
0.8999,303.15
0.1001,308.15
0.8999,308.15
0.1001,313.15
0.8999,313.15
0.1001,318.15
0.8999,318.15
0.1001,323.15
0.8999,323.15
0.1001,333.15
0.8999,333.15
0.9181,293.15
0.0819,293.15
0.8396,293.15
0.1604,293.15
0.7601,293.15
0.2399,293.15
0.6503,293.15
0.3497,293.15
0.4257,293.15
0.5743,293.15
0.3504,293.15
0.6496,293.15
0.2609,293.15
0.7391,293.15
0.1509,293.15
0.8491,293.15
0.0615,293.15
0.9385,293.15
0.9181,298.15
0.0819,298.15
0.8396,298.15
0.1604,298.15
0.7601,298.15
0.2399,298.15
0.6503,298.15
0.3497,298.15
0.5601,298.15
0.4399,298.15
0.4257,298.15
0.5743,298.15
0.3504,298.15
0.6496,298.15
0.2609,298.15
0.7391,298.15
0.1509,298.15
0.8491,298.15
0.0615,298.15
0.9385,298.15
0.9181,303.15
0.0819,303.15
0.8396,303.15
0.1604,303.15
0.7601,303.15
0.2399,303.15
0.6503,303.15
0.3497,303.15
0.5601,303.15
0.4399,303.15
0.4257,303.15
0.5743,303.15
0.3504,303.15
0.6496,303.15
0.2609,303.15
0.7391,303.15
0.1509,303.15
0.8491,303.15
0.0615,303.15
0.9385,303.15
0.9181,308.15
